03/09/2018,PoP-GO,PoP-MA,0,47196,472736192307692,47333,0.0212069507729141,47246,47275,47297
03/09/2018,PoP-GO,PoP-MG,0,20939,266417785467128,74237,154870756876037,20973,21000,47099
03/09/2018,PoP-GO,PoP-MS,0,25170,254036690909091,34764,0.628468799889376,25260,25333,25385
03/09/2018,PoP-GO,PoP-MT,0,15764,162004206896552,35660,212287280273569,15830,15.88,15916
03/09/2018,PoP-GO,PoP-PA,0,30102,30220625,30297,0.0372942203303638,30169,302295,30261
03/09/2018,PoP-GO,PoP-PB,0,43514,435806304347826,43641,0.0213924629409804,43551,43584,43607
03/09/2018,PoP-GO,PoP-PE,0,45970,460146283524904,46071,0.0160234143833872,45993,46015,46034
03/09/2018,PoP-GO,PoP-PI,0,45917,462378076923077,82234,256725623286569,45962,46014,46061
03/09/2018,PoP-GO,PoP-PR,0,27513,439899034749035,44209,157192839722254,44122,44159,44182
03/09/2018,PoP-GO,PoP-RJ,0,22586,280856577946768,42928,334854012009484,22656,28402,28936
03/09/2018,PoP-GO,PoP-RN,0,40852,409437854406131,41021,0.027665445261888,40909,40942,40979
03/09/2018,PoP-GO,PoP-RO,4,33539,640057463768116,84507,188469366116761,33668,69668,83841
03/09/2018,PoP-GO,PoP-RR,0,59135,592728684210526,59647,0.123677142097924,59184,59219,59505
03/09/2018,PoP-GO,PoP-RS,0,50645,590798727915194,59155,0.503425434559867,59091,59109,59129
03/09/2018,PoP-GO,PoP-SC,0,29308,354384306569343,83227,570458950479789,30234,33545,43024
03/09/2018,PoP-GO,PoP-SE,0,46449,478471743772242,62461,35817253336782,46526,46560,54570
03/09/2018,PoP-GO,PoP-SP,0,19966,238561163636364,66370,688358050829266,20041,20836,35404
03/09/2018,PoP-GO,PoP-TO,0,15032,151212,15810,0.0583200104755721,15088,15116,15141
03/09/2018,PoP-MA,PoP-AC,4,84658,110575496240601,164862,19441604387993,86764,1084165,136866
03/09/2018,PoP-MA,PoP-AL,0,30825,309696879699248,33728,0.234328322334265,30879,30942,30991
03/09/2018,PoP-MA,PoP-AM,0,33424,584677944250871,87844,27075870554993,33494,33576,87788
03/09/2018,PoP-MA,PoP-AP,0,28249,583178169642857,94571,327867752425412,28314,28378,94521
03/09/2018,PoP-MA,PoP-BA,0,38006,69148109540636,74394,117493963284804,38146,74246,74279
